StartDate,EndDate,Progress,duration_seconds,Finished,ResponseId,first_time,recieved_survey,recieved_survey_3_TEXT,code_relation,code_relation_4_TEXT,age_part,sex_bio,gender,gender_4_TEXT,rel_status_1,rel_status_1_8_TEXT,relationship_length#1_1_1,relationship_length#1_2_1,children,sex_or_part,sex_or_part_5_TEXT,ethnic,ethnic_7_TEXT,grs_sat_happy,grs_com_commit,grs_int_connected,grs_tru_count,grs_pas_intense,grs_lov_love,ex_g_1,ex_g_2,e_g_3,e_g_4,e_g_5,ex_qt_1,ex_qt_2,ex_qt_3,e_qt_4,e_qt_5,e_qt_6,ex_pt_1,e_pt_2,e_pt_3,e_pt_4,ex_aos-pt_1,ex_aos-pt_2,ex_aos-pt_3,ex_aos_1,ex_aos_2,e_aos_3,e_aos_4,e_aos_5,ex_woa_1,ex_woa_2,ex_woa_3,ex_woa_4,ex_woa_5,ex_woa_6,ex_woa_rev_1,rec_g_1,rec_g_2,rec_g_3,rec_g_4,rec_g_5,rec_qt_1,rec_qt_2,rec_qt_3,rec_qt_4,rec_qt_5,rec_qt_6,rec_pt_1,rec_pt_2,rec_pt_3,rec_pt_4,rec_aos-pt_1,rec_aos-pt_2,rec_aos_pt_3,rec_aos_1,rec_aos_2,rec_aos_3,rec_aos_4,rec_aos_5,rec_woa_1,rec_woa_2,rec_woa_3,rec_woa_4,rec_woa_5,rec_woa_6,rec_woa_rev_1,honest,read,participant_rq,numbergen,randomnumber,pid,sample,time_collected,duration_minutes,rel_leng_months,rel_leng_years,ethnic_1,year_born,taken_before,pref_express,pref_recieve,top_ll,circ_sat,age_float
2024-04-03 23:40:31,2024-04-03 23:44:57,100,265,1.0,R_6CJbjfHi8SDcDad,1.0,1.0,,,,20.0,2.0,2.0,,1.0,,,,1.0,1.0,,"1,2",,,,,,,,3.0,3.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,4.0,5.0,5.0,2.0,1.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,2.0,4.0,1.0,4.0,5.0,,53910252,,30,SONA,spring24,4.416666666666667,,,8.0,,,,,,,
2024-04-03 23:43:28,2024-04-03 23:48:32,100,304,1.0,R_7MyT3Ly4dSs19Ry,1.0,1.0,,,,20.0,2.0,2.0,,1.0,,,,1.0,1.0,,1,,,,,,,,1.0,3.0,5.0,2.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,2.0,5.0,3.0,4.0,1.0,2.0,3.0,5.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,1.0,5.0,4.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,1.0,4.0,2.0,4.0,1.0,1.0,2.0,5.0,5.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,5.0,1.0,4.0,5.0,,16064132,,31,SONA,spring24,5.066666666666666,,,1.0,,,,,,,
2024-04-04 12:30:12,2024-04-04 12:35:03,100,291,1.0,R_7fd5TSwlxcCR13y,1.0,1.0,,,,18.0,2.0,2.0,,1.0,,,,1.0,1.0,,1,,,,,,,,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,1.0,1.0,3.0,3.0,5.0,4.0,3.0,2.0,3.0,3.0,4.0,2.0,5.0,4.0,1.0,4.0,5.0,How do we adapt to our partners love language?,89784418,,32,SONA,spring24,4.85,,,1.0,,,,,,,
2024-04-04 13:27:46,2024-04-04 13:33:35,100,349,1.0,R_52FzBLEauOEBlTm,1.0,1.0,,,,19.0,2.0,2.0,,3.0,,1.0,8.0,1.0,3.0,,1,,4.0,7.0,7.0,7.0,2.0,7.0,5.0,2.0,5.0,2.0,5.0,3.0,5.0,3.0,4.0,5.0,5.0,1.0,5.0,5.0,3.0,1.0,1.0,5.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,1.0,5.0,2.0,5.0,3.0,5.0,5.0,1.0,5.0,3.0,5.0,5.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,3.0,3.0,4.0,5.0,2.0,5.0,1.0,2.0,3.0,4.0,5.0,,54710820,,33,SONA,spring24,5.816666666666666,20.0,1.6666666666666667,1.0,,,,,,,
2024-04-04 16:00:50,2024-04-04 16:36:36,100,2145,1.0,R_1lbBhjF5P9LQkOK,1.0,3.0,College Psychology class,,,18.0,1.0,1.0,,3.0,,1.0,11.0,1.0,1.0,,"1,2",,7.0,7.0,7.0,7.0,4.0,7.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,1.0,3.0,3.0,5.0,4.0,4.0,3.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,4.0,2.0,4.0,4.0,3.0,3.0,4.0,2.0,5.0,4.0,3.0,4.0,3.0,4.0,3.0,3.0,1.0,4.0,5.0,,74016496,,34,SONA,spring24,35.75,23.0,1.9166666666666667,8.0,,,,,,,
2024-04-04 22:58:02,2024-04-04 23:48:52,100,3049,1.0,R_2kGsBr589BlUXt1,1.0,1.0,,,,18.0,2.0,2.0,,1.0,,,,1.0,4.0,,"1,2",,,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,3.0,2.0,4.0,5.0,How giving and recieving love languages differs in people with childhood trauma. ,81307863,,35,SONA,spring24,50.81666666666667,,,8.0,,,,,,,
2024-04-07 17:47:54,2024-04-07 17:55:37,100,462,1.0,R_5hABL3NkQPNeXOV,1.0,1.0,,,,50.0,2.0,,,7.0,,24.0,10.0,3.0,1.0,,"1,2",,,,,,,,5.0,2.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,3.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,1.0,4.0,5.0,,43376754,,36,SONA,spring24,7.7,298.0,24.83333333333333,8.0,,,,,,,
2024-04-08 11:25:25,2024-04-08 11:43:25,100,1079,1.0,R_2GZHQf888zP5ucH,1.0,1.0,,,,28.0,2.0,2.0,,6.0,,14.0,1.0,1.0,3.0,,2,,,,,,,,1.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,4.0,5.0,3.0,3.0,1.0,2.0,3.0,3.0,4.0,5.0,4.0,3.0,3.0,1.0,2.0,5.0,4.0,3.0,5.0,5.0,1.0,1.0,3.0,4.0,4.0,1.0,5.0,4.0,5.0,4.0,5.0,5.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,5.0,5.0,1.0,4.0,4.0,,51443860,,37,SONA,spring24,17.983333333333334,169.0,14.083333333333334,2.0,,,,,,,
2024-04-08 20:55:10,2024-04-08 21:04:04,100,534,1.0,R_5whmWT6X0epmNOT,1.0,3.0,Psychology class,,,18.0,2.0,3.0,,3.0,,2.0,7.0,1.0,3.0,,1,,6.0,7.0,5.0,5.0,6.0,7.0,3.0,4.0,5.0,5.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,5.0,3.0,5.0,5.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,,49420542,,38,SONA,spring24,8.9,31.0,2.583333333333333,1.0,,,,,,,
2024-04-09 12:54:57,2024-04-09 13:03:20,100,502,1.0,R_2rNJ2DTf7HDZVGu,1.0,2.0,,2.0,,18.0,2.0,2.0,,3.0,,1.0,2.0,1.0,1.0,,1,,6.0,7.0,7.0,7.0,5.0,7.0,2.0,3.0,3.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,5.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,4.0,5.0,4.0,2.0,3.0,5.0,5.0,5.0,3.0,3.0,3.0,5.0,5.0,4.0,5.0,3.0,5.0,2.0,4.0,5.0,I do not have any questions ,83949713,,39,SONA,spring24,8.366666666666667,14.0,1.1666666666666667,1.0,,,,,,,
2024-04-09 15:54:27,2024-04-09 16:04:25,100,597,1.0,R_1w5AfGJQyPwp8m4,1.0,3.0,For extra credit for class,,,20.0,2.0,2.0,,1.0,,,,1.0,1.0,,"1,2",,,,,,,,1.0,5.0,5.0,5.0,2.0,5.0,2.0,5.0,5.0,4.0,3.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,5.0,5.0,5.0,3.0,2.0,5.0,3.0,1.0,1.0,5.0,1.0,1.0,5.0,5.0,5.0,2.0,5.0,3.0,5.0,5.0,5.0,4.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,5.0,5.0,4.0,4.0,5.0,3.0,4.0,2.0,3.0,5.0,3.0,1.0,4.0,5.0,I can't think of any.,75326587,,40,SONA,spring24,9.95,,,8.0,,,,,,,
2024-04-09 23:06:24,2024-04-09 23:31:35,100,1510,1.0,R_3ZCQtB8hBawb1MB,1.0,1.0,,,,18.0,2.0,2.0,,1.0,,,,1.0,3.0,,"1,2",,,,,,,,1.0,4.0,5.0,4.0,4.0,5.0,3.0,5.0,4.0,4.0,5.0,2.0,4.0,3.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,5.0,2.0,3.0,2.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,3.0,3.0,5.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,1.0,4.0,5.0,,86976702,,41,SONA,spring24,25.166666666666668,,,8.0,,,,,,,
2024-04-10 10:44:05,2024-04-10 10:48:31,100,266,1.0,R_10dHHSjnuOJHjHA,1.0,1.0,,,,20.0,2.0,2.0,,1.0,,,,1.0,3.0,,3,,,,,,,,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,,45006833,,42,SONA,spring24,4.433333333333334,,,3.0,,,,,,,
2024-04-10 13:08:17,2024-04-10 13:13:07,100,289,1.0,R_7BwGzQQBxtD48pO,1.0,1.0,,,,19.0,1.0,1.0,,3.0,,3.0,7.0,1.0,1.0,,2,,7.0,7.0,7.0,7.0,7.0,7.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,4.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,1.0,4.0,5.0,,54905436,,43,SONA,spring24,4.816666666666666,43.0,3.583333333333333,2.0,,,,,,,
2024-04-10 14:47:32,2024-04-10 14:55:35,100,482,1.0,R_3b3OxArPKPzupLX,1.0,3.0,Someone came to my class,,,18.0,1.0,1.0,,3.0,,1.0,3.0,1.0,1.0,,"1,2",,7.0,7.0,5.0,7.0,6.0,7.0,5.0,3.0,5.0,2.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,3.0,1.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,5.0,No questions ,34706955,,44,SONA,spring24,8.033333333333333,15.0,1.25,8.0,,,,,,,
2024-04-10 15:38:23,2024-04-10 15:46:35,100,491,1.0,R_31cANXZMPKXOLHX,1.0,2.0,,2.0,,18.0,2.0,3.0,,2.0,,,1.0,1.0,3.0,,"1,2",,,,,,,,3.0,1.0,3.0,1.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,3.0,5.0,5.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,1.0,2.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,1.0,2.0,3.0,4.0,4.0,3.0,4.0,3.0,5.0,5.0,5.0,4.0,3.0,4.0,1.0,4.0,5.0,,47227383,,45,SONA,spring24,8.183333333333334,1.0,0.0833333333333333,8.0,,,,,,,
2024-04-11 03:02:23,2024-04-11 03:09:59,100,455,1.0,R_3MfHkMMVZ92g5ds,1.0,1.0,,,,18.0,2.0,3.0,,3.0,,2.0,9.0,1.0,2.0,,1,,6.0,7.0,6.0,6.0,3.0,7.0,3.0,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,5.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,3.0,4.0,3.0,5.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,4.0,5.0,5.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,5.0,5.0,3.0,3.0,4.0,1.0,3.0,5.0,"some couples have differing sex-drives, which creates a unique concept of that love language, how is that accounted for?",72650141,,46,SONA,spring24,7.583333333333333,33.0,2.75,1.0,,,,,,,
2024-04-11 14:22:57,2024-04-11 14:28:16,100,319,1.0,R_7KpfgJHBiY1QYwM,1.0,1.0,,,,20.0,2.0,2.0,,1.0,,,,1.0,1.0,,1,,,,,,,,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,4.0,3.0,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,5.0,3.0,4.0,3.0,4.0,5.0,5.0,5.0,4.0,5.0,1.0,4.0,5.0,,91344278,,47,SONA,spring24,5.316666666666666,,,1.0,,,,,,,
2024-04-11 15:35:19,2024-04-11 15:42:45,100,445,1.0,R_5OJqGWnw66wOBqa,1.0,1.0,,,,19.0,2.0,2.0,,1.0,,,,1.0,3.0,,"1,2",,,,,,,,4.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,5.0,4.0,5.0,4.0,4.0,5.0,3.0,4.0,4.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,2.0,3.0,3.0,4.0,3.0,5.0,3.0,5.0,1.0,4.0,5.0,,52355951,,48,SONA,spring24,7.416666666666667,,,8.0,,,,,,,
2024-04-11 18:03:37,2024-04-11 18:30:34,100,1617,1.0,R_7M5GulgGBX6QgKv,1.0,1.0,,,,33.0,2.0,2.0,,3.0,,,2.0,1.0,3.0,,"1,2",,6.0,7.0,4.0,6.0,5.0,5.0,1.0,3.0,5.0,4.0,3.0,4.0,4.0,5.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,3.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0,3.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,4.0,4.0,5.0,5.0,5.0,1.0,1.0,1.0,4.0,5.0,4.0,2.0,1.0,4.0,1.0,4.0,5.0,How compatible are people based on their love languages? Do people necessarily enjoy receiving the type of love they give?  ,68430097,,49,SONA,spring24,26.95,2.0,0.1666666666666666,8.0,,,,,,,
2024-04-11 21:28:42,2024-04-11 21:34:31,100,349,1.0,R_3OURLedY1eGQ3Yn,1.0,1.0,,,,19.0,2.0,2.0,,3.0,,,7.0,1.0,1.0,,1,,7.0,7.0,7.0,7.0,4.0,7.0,1.0,2.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,3.0,3.0,4.0,3.0,2.0,2.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,5.0,5.0,4.0,2.0,5.0,5.0,4.0,5.0,3.0,5.0,1.0,4.0,5.0,,78219466,,50,SONA,spring24,5.816666666666666,7.0,0.5833333333333334,1.0,,,,,,,
2024-04-13 10:15:56,2024-04-13 10:21:09,100,313,1.0,R_2LIE8DClWeEWNUZ,1.0,1.0,,,,20.0,2.0,2.0,,3.0,,1.0,5.0,1.0,2.0,,3,,6.0,7.0,7.0,6.0,2.0,7.0,4.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,5.0,5.0,5.0,4.0,3.0,2.0,2.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,5.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,1.0,5.0,1.0,4.0,4.0,,59915316,,51,SONA,spring24,5.216666666666667,17.0,1.4166666666666667,3.0,,,,,,,
2024-04-13 18:12:33,2024-04-13 18:21:02,100,509,1.0,R_3qIiNjHpt3DNsz9,1.0,1.0,,,,20.0,2.0,2.0,,1.0,,,,1.0,1.0,,5,,,,,,,,3.0,3.0,2.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,5.0,2.0,1.0,4.0,5.0,3.0,3.0,3.0,5.0,3.0,4.0,5.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,5.0,,51538160,,52,SONA,spring24,8.483333333333333,,,5.0,,,,,,,
2024-04-14 21:57:55,2024-04-14 22:10:05,100,729,1.0,R_2tkHgFil2rrx0Ot,1.0,3.0,SONA,,,33.0,2.0,3.0,,7.0,,6.0,8.0,1.0,5.0,pansexual,"2,5",,,,,,,,3.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,2.0,2.0,4.0,4.0,5.0,5.0,2.0,5.0,3.0,2.0,4.0,2.0,3.0,4.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,5.0,4.0,4.0,1.0,4.0,2.0,2.0,2.0,1.0,1.0,5.0,3.0,4.0,5.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,1.0,4.0,5.0,,73477247,,53,SONA,spring24,12.15,80.0,6.666666666666667,8.0,,,,,,,
2024-04-15 00:55:07,2024-04-15 01:03:01,100,474,1.0,R_5Xlq48rbLUUzYg9,1.0,1.0,,,,25.0,2.0,2.0,,2.0,,,1.0,1.0,1.0,,"1,2",,,,,,,,4.0,4.0,3.0,2.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,5.0,3.0,2.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,2.0,1.0,3.0,3.0,4.0,2.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,2.0,4.0,3.0,4.0,3.0,3.0,2.0,5.0,5.0,2.0,3.0,3.0,3.0,3.0,5.0,4.0,4.0,5.0,1.0,4.0,5.0,,36842526,,54,SONA,spring24,7.9,1.0,0.0833333333333333,8.0,,,,,,,
2024-04-15 12:25:24,2024-04-15 12:32:31,100,426,1.0,R_2qvT3i0qYZTYbwC,1.0,1.0,,,,21.0,2.0,2.0,,3.0,,,9.0,1.0,1.0,,"1,2",,6.0,7.0,5.0,6.0,4.0,7.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,1.0,2.0,2.0,2.0,5.0,4.0,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,4.0,4.0,2.0,3.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,1.0,4.0,5.0,,35184887,,55,SONA,spring24,7.1,9.0,0.75,8.0,,,,,,,
2024-04-16 13:44:17,2024-04-16 13:52:05,100,467,1.0,R_17D0HXlwCk4o14a,1.0,1.0,,,,24.0,2.0,2.0,,6.0,,4.0,4.0,1.0,3.0,,2,,,,,,,,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,3.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,5.0,5.0,4.0,2.0,3.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,,82964904,,56,SONA,spring24,7.783333333333333,52.0,4.333333333333333,2.0,,,,,,,
2024-04-16 11:37:06,2024-04-16 14:56:07,100,11940,1.0,R_5SwCA0ir2aemjSJ,1.0,1.0,,,,20.0,2.0,2.0,,3.0,,1.0,7.0,1.0,1.0,,1,,6.0,7.0,6.0,5.0,3.0,7.0,2.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,3.0,1.0,2.0,3.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,3.0,4.0,4.0,3.0,1.0,5.0,2.0,4.0,5.0,5.0,4.0,3.0,3.0,4.0,4.0,4.0,1.0,2.0,2.0,2.0,1.0,2.0,3.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,3.0,3.0,4.0,5.0,1.0,3.0,5.0,,26597142,,57,SONA,spring24,199.0,19.0,1.5833333333333333,1.0,,,,,,,
2024-04-16 21:52:32,2024-04-16 21:56:45,100,253,1.0,R_2n3faiWNJOZ47qM,1.0,1.0,,,,19.0,2.0,2.0,,1.0,,,,1.0,1.0,,"1,2",,,,,,,,5.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,2.0,5.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,1.0,2.0,4.0,4.0,5.0,4.0,4.0,5.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,4.0,5.0,Which is the most common?,24724633,,58,SONA,spring24,4.216666666666667,,,8.0,,,,,,,
2024-04-17 10:54:26,2024-04-17 11:01:36,100,430,1.0,R_22J5yGJANqTLcRZ,1.0,1.0,,,,26.0,2.0,2.0,,1.0,,,,1.0,1.0,,2,,,,,,,,3.0,1.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,1.0,3.0,2.0,5.0,1.0,1.0,4.0,2.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,1.0,4.0,5.0,This was an interesting way to look at whats important and not important to me. I'm looking forward to the results of this study.,71673499,,59,SONA,spring24,7.166666666666667,,,2.0,,,,,,,
2024-04-17 11:07:06,2024-04-17 11:12:55,100,349,1.0,R_7K9bTPKRgmrWfT5,1.0,3.0,we were told about this in my psych class,,,18.0,2.0,2.0,,3.0,,4.0,,1.0,1.0,,1,,7.0,7.0,7.0,7.0,7.0,7.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,2.0,2.0,4.0,5.0,5.0,2.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,1.0,3.0,3.0,3.0,3.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,3.0,5.0,4.0,4.0,1.0,3.0,5.0,3.0,4.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,5.0,1.0,4.0,5.0,,28488373,,60,SONA,spring24,5.816666666666666,48.0,4.0,1.0,,,,,,,
2024-04-17 23:33:41,2024-04-17 23:40:42,100,420,1.0,R_5zvWqQMhZmA6vfT,1.0,1.0,,,,18.0,1.0,1.0,,3.0,,2.0,8.0,1.0,1.0,,2,,7.0,7.0,7.0,6.0,4.0,6.0,5.0,4.0,5.0,4.0,3.0,3.0,5.0,3.0,5.0,4.0,4.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,1.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,3.0,3.0,2.0,1.0,3.0,4.0,3.0,2.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,5.0,1.0,4.0,5.0,I do not have any suggestions. ,81688878,,61,SONA,spring24,7.0,32.0,2.6666666666666665,2.0,,,,,,,
